TransactionID,CustomerID,Amount,Timestamp
T3_56,5648,58.56,2023-01-01 00:55:00
T3_57,6729,57.56,2023-01-01 00:56:00
T3_58,1694,89.28,2023-01-01 00:57:00
T3_59,8807,147.62,2023-01-01 00:58:00
T3_60,4683,23.74,2023-01-01 00:59:00
T3_61,7704,31.41,2023-01-01 01:00:00
T3_62,8368,294.31,2023-01-01 01:01:00
T3_63,2971,44.41,2023-01-01 01:02:00
T3_64,9055,71.75,2023-01-01 01:03:00
T3_65,5218,307.51,2023-01-01 01:04:00
T3_66,2868,163.22,2023-01-01 01:05:00
T3_67,2671,62.72,2023-01-01 01:06:00
T3_68,2728,172.66,2023-01-01 01:07:00
T3_69,8632,2.98,2023-01-01 01:08:00
T3_70,7403,199.57,2023-01-01 01:09:00
T3_71,7092,100.13,2023-01-01 01:10:00
T3_72,3142,251.64,2023-01-01 01:11:00
T3_73,7184,463.96,2023-01-01 01:12:00
T3_74,7010,390.13,2023-01-01 01:13:00
T3_75,1253,359.97,2023-01-01 01:14:00
T3_76,5102,107.67,2023-01-01 01:15:00
T3_77,4542,66.98,2023-01-01 01:16:00
T3_78,3775,93.83,2023-01-01 01:17:00
T3_79,8678,175.63,2023-01-01 01:18:00
T3_80,7212,323.12,2023-01-01 01:19:00
T3_81,5637,34.79,2023-01-01 01:20:00
T3_82,7034,375.51,2023-01-01 01:21:00
T3_83,9457,253.26,2023-01-01 01:22:00
T3_84,7476,578.46,2023-01-01 01:23:00
T3_85,4148,318.35,2023-01-01 01:24:00
T3_86,4359,49.26,2023-01-01 01:25:00
T3_87,2004,16.8,2023-01-01 01:26:00
T3_88,5717,17.86,2023-01-01 01:27:00
T3_89,4271,51.63,2023-01-01 01:28:00
T3_90,1209,142.86,2023-01-01 01:29:00
T3_91,6539,244.69,2023-01-01 01:30:00
T3_92,1153,344.27,2023-01-01 01:31:00
T3_93,4593,146.63,2023-01-01 01:32:00
T3_94,9606,0.85,2023-01-01 01:33:00
T3_95,2284,30.93,2023-01-01 01:34:00
T3_96,4148,15.76,2023-01-01 01:35:00
T3_97,1768,67.72,2023-01-01 01:36:00
T3_98,6607,104.38,2023-01-01 01:37:00
T3_99,4202,6.66,2023-01-01 01:38:00
T3_100,3787,64.27,2023-01-01 01:39:00
T3_101,3210,29.62,2023-01-01 01:40:00
T3_102,8399,156.22,2023-01-01 01:41:00
T3_103,7338,93.62,2023-01-01 01:42:00
T3_104,9733,102.57,2023-01-01 01:43:00
T3_105,1358,83.71,2023-01-01 01:44:00
T3_106,1849,468.6,2023-01-01 01:45:00
T3_107,8498,36.26,2023-01-01 01:46:00
T3_108,5522,109.06,2023-01-01 01:47:00
T3_109,3544,199.78,2023-01-01 01:48:00
T3_110,2831,122.08,2023-01-01 01:49:00
T3_111,2472,396.81,2023-01-01 01:50:00
T3_112,1329,71.21,2023-01-01 01:51:00
T3_113,6851,93.45,2023-01-01 01:52:00
T3_114,8032,13.9,2023-01-01 01:53:00
T3_115,6266,140.86,2023-01-01 01:54:00
T3_116,5354,51.0,2023-01-01 01:55:00
T3_117,7435,26.21,2023-01-01 01:56:00
T3_118,8978,117.96,2023-01-01 01:57:00
T3_119,5238,113.99,2023-01-01 01:58:00
T3_120,7112,11.84,2023-01-01 01:59:00
T3_121,5722,179.71,2023-01-01 02:00:00
T3_122,2388,146.63,2023-01-01 02:01:00
T3_123,5185,31.43,2023-01-01 02:02:00
T3_124,9911,95.07,2023-01-01 02:03:00
T3_125,4235,191.12,2023-01-01 02:04:00
T3_126,5576,113.07,2023-01-01 02:05:00
T3_127,2100,75.5,2023-01-01 02:06:00
T3_128,9864,58.37,2023-01-01 02:07:00
T3_129,9708,141.39,2023-01-01 02:08:00
T3_130,3532,419.8,2023-01-01 02:09:00
T3_131,8770,167.09,2023-01-01 02:10:00
T3_132,4670,11.65,2023-01-01 02:11:00
T3_133,1781,92.62,2023-01-01 02:12:00
T3_134,4523,332.22,2023-01-01 02:13:00
T3_135,7131,14.88,2023-01-01 02:14:00
T3_136,5782,674.79,2023-01-01 02:15:00
T3_137,5995,446.59,2023-01-01 02:16:00
T3_138,2501,12.23,2023-01-01 02:17:00
T3_139,4080,406.39,2023-01-01 02:18:00
T3_140,1502,67.68,2023-01-01 02:19:00
T3_141,4885,279.37,2023-01-01 02:20:00
T3_142,9009,81.29,2023-01-01 02:21:00
T3_143,1623,87.2,2023-01-01 02:22:00
T3_144,2050,150.87,2023-01-01 02:23:00
T3_145,8385,223.4,2023-01-01 02:24:00
T3_146,7081,5.16,2023-01-01 02:25:00
T3_147,6484,134.9,2023-01-01 02:26:00
T3_148,4772,31.0,2023-01-01 02:27:00
T3_149,4916,63.69,2023-01-01 02:28:00
T3_150,5018,64.15,2023-01-01 02:29:00
T3_151,2329,94.97,2023-01-01 02:30:00
T3_152,5114,61.0,2023-01-01 02:31:00
T3_153,4367,17.04,2023-01-01 02:32:00
T3_154,9095,23.61,2023-01-01 02:33:00
T3_155,6141,5.1,2023-01-01 02:34:00
T3_156,4951,95.3,2023-01-01 02:35:00
T3_157,6084,463.33,2023-01-01 02:36:00
T3_158,2573,18.44,2023-01-01 02:37:00
T3_159,3634,438.55,2023-01-01 02:38:00
T3_160,3768,198.28,2023-01-01 02:39:00
T3_161,6302,152.21,2023-01-01 02:40:00
T3_162,7250,155.46,2023-01-01 02:41:00
T3_163,2211,262.93,2023-01-01 02:42:00
T3_164,9967,16.96,2023-01-01 02:43:00
T3_165,6955,105.41,2023-01-01 02:44:00
T3_166,2160,179.15,2023-01-01 02:45:00
T3_167,6977,132.58,2023-01-01 02:46:00
T3_168,8041,268.27,2023-01-01 02:47:00
T3_169,3383,11.25,2023-01-01 02:48:00
T3_170,6876,176.02,2023-01-01 02:49:00
T3_171,4540,114.54,2023-01-01 02:50:00
T3_172,5635,71.5,2023-01-01 02:51:00
T3_173,2095,62.39,2023-01-01 02:52:00
T3_174,6901,145.47,2023-01-01 02:53:00
T3_175,9215,332.45,2023-01-01 02:54:00
T3_176,2079,102.83,2023-01-01 02:55:00
T3_177,9370,261.21,2023-01-01 02:56:00
T3_178,3847,77.16,2023-01-01 02:57:00
T3_179,2960,16.2,2023-01-01 02:58:00
T3_180,2473,9.52,2023-01-01 02:59:00
T3_181,5888,7.9,2023-01-01 03:00:00
T3_182,5979,71.74,2023-01-01 03:01:00
T3_183,2212,61.7,2023-01-01 03:02:00
T3_184,6697,189.84,2023-01-01 03:03:00
T3_185,1419,203.7,2023-01-01 03:04:00
T3_186,4659,7.83,2023-01-01 03:05:00
T3_187,6283,37.49,2023-01-01 03:06:00
T3_188,2340,48.08,2023-01-01 03:07:00
T3_189,6137,118.98,2023-01-01 03:08:00
T3_190,6189,23.41,2023-01-01 03:09:00
T3_191,2361,21.57,2023-01-01 03:10:00
T3_192,1591,431.8,2023-01-01 03:11:00
T3_193,1526,244.6,2023-01-01 03:12:00
T3_194,8855,29.89,2023-01-01 03:13:00
T3_195,2292,78.27,2023-01-01 03:14:00
T3_196,2654,65.92,2023-01-01 03:15:00
T3_197,1187,234.82,2023-01-01 03:16:00
T3_198,3758,107.07,2023-01-01 03:17:00
T3_199,9720,20.52,2023-01-01 03:18:00
T3_200,9625,201.48,2023-01-01 03:19:00
T3_201,7431,75.85,2023-01-01 03:20:00
T3_202,7037,45.76,2023-01-01 03:21:00
T3_203,9494,70.62,2023-01-01 03:22:00
T3_204,5182,103.3,2023-01-01 03:23:00
T3_205,7973,63.04,2023-01-01 03:24:00
T3_206,1437,41.54,2023-01-01 03:25:00
T3_207,1832,76.25,2023-01-01 03:26:00
T3_208,9988,2.9,2023-01-01 03:27:00
T3_209,9751,222.09,2023-01-01 03:28:00
T3_210,9953,28.12,2023-01-01 03:29:00
T3_211,6794,6.73,2023-01-01 03:30:00
T3_212,4574,159.07,2023-01-01 03:31:00
T3_213,4785,223.04,2023-01-01 03:32:00
T3_214,6220,252.16,2023-01-01 03:33:00
T3_215,8750,102.04,2023-01-01 03:34:00
T3_216,7818,34.48,2023-01-01 03:35:00
T3_217,1684,200.47,2023-01-01 03:36:00
T3_218,5233,180.45,2023-01-01 03:37:00
T3_219,1577,42.41,2023-01-01 03:38:00
T3_220,9007,350.59,2023-01-01 03:39:00
T3_221,1227,16.53,2023-01-01 03:40:00
T3_222,3328,608.46,2023-01-01 03:41:00
T3_223,3731,295.18,2023-01-01 03:42:00
T3_224,1430,174.66,2023-01-01 03:43:00
T3_225,2709,418.92,2023-01-01 03:44:00
T3_226,6782,192.19,2023-01-01 03:45:00
T3_227,2234,31.69,2023-01-01 03:46:00
T3_228,9493,87.55,2023-01-01 03:47:00
T3_229,6205,11.13,2023-01-01 03:48:00
T3_230,2420,74.06,2023-01-01 03:49:00
T3_231,1768,202.99,2023-01-01 03:50:00
T3_232,7034,73.27,2023-01-01 03:51:00
T3_233,9635,60.14,2023-01-01 03:52:00
T3_234,4104,135.71,2023-01-01 03:53:00
T3_235,5355,308.6,2023-01-01 03:54:00
T3_236,4305,7.31,2023-01-01 03:55:00
T3_237,2538,73.03,2023-01-01 03:56:00
T3_238,2331,25.84,2023-01-01 03:57:00
T3_239,9168,178.29,2023-01-01 03:58:00
T3_240,7939,16.76,2023-01-01 03:59:00
T3_241,9261,163.96,2023-01-01 04:00:00
T3_242,6558,50.57,2023-01-01 04:01:00
T3_243,6944,33.27,2023-01-01 04:02:00
T3_244,8126,413.16,2023-01-01 04:03:00
T3_245,1480,2.8,2023-01-01 04:04:00
T3_246,6263,86.38,2023-01-01 04:05:00
T3_247,5094,3.28,2023-01-01 04:06:00
T3_248,7167,99.13,2023-01-01 04:07:00
T3_249,3793,104.29,2023-01-01 04:08:00
T3_250,3892,58.22,2023-01-01 04:09:00
T3_251,2198,21.26,2023-01-01 04:10:00
T3_252,9011,70.83,2023-01-01 04:11:00
T3_253,3372,167.33,2023-01-01 04:12:00
T3_254,2892,228.76,2023-01-01 04:13:00
T3_255,6790,113.49,2023-01-01 04:14:00
T3_256,2883,133.68,2023-01-01 04:15:00
T3_257,6467,33.59,2023-01-01 04:16:00
T3_258,1797,50.81,2023-01-01 04:17:00
T3_259,9209,26.49,2023-01-01 04:18:00
T3_260,9235,43.01,2023-01-01 04:19:00
T3_261,1154,38.21,2023-01-01 04:20:00
T3_262,5962,109.92,2023-01-01 04:21:00
T3_263,5080,124.07,2023-01-01 04:22:00
T3_264,9050,434.92,2023-01-01 04:23:00
T3_265,6947,32.64,2023-01-01 04:24:00
T3_266,5320,153.95,2023-01-01 04:25:00
T3_267,2892,254.95,2023-01-01 04:26:00
T3_268,4424,123.23,2023-01-01 04:27:00
T3_269,3015,44.16,2023-01-01 04:28:00
T3_270,7673,45.68,2023-01-01 04:29:00
T3_271,7032,6.01,2023-01-01 04:30:00
T3_272,5833,54.67,2023-01-01 04:31:00
T3_273,1565,204.74,2023-01-01 04:32:00
T3_274,8412,7.3,2023-01-01 04:33:00
T3_275,3018,37.13,2023-01-01 04:34:00
T3_276,3314,183.74,2023-01-01 04:35:00
T3_277,5412,228.94,2023-01-01 04:36:00
T3_278,4883,91.13,2023-01-01 04:37:00
T3_279,9216,179.64,2023-01-01 04:38:00
T3_280,7739,73.64,2023-01-01 04:39:00
T3_281,8902,26.14,2023-01-01 04:40:00
T3_282,2189,76.16,2023-01-01 04:41:00
T3_283,8156,130.11,2023-01-01 04:42:00
T3_284,8342,443.63,2023-01-01 04:43:00
T3_285,7884,10.68,2023-01-01 04:44:00
T3_286,4157,106.21,2023-01-01 04:45:00
T3_287,6520,59.83,2023-01-01 04:46:00
T3_288,2741,106.49,2023-01-01 04:47:00
T3_289,4688,3.64,2023-01-01 04:48:00
T3_290,8485,56.32,2023-01-01 04:49:00
T3_291,6369,257.11,2023-01-01 04:50:00
T3_292,6644,121.1,2023-01-01 04:51:00
T3_293,5023,89.83,2023-01-01 04:52:00
T3_294,1716,50.43,2023-01-01 04:53:00
T3_295,4967,53.08,2023-01-01 04:54:00
T3_296,8423,72.46,2023-01-01 04:55:00
T3_297,7450,270.79,2023-01-01 04:56:00
T3_298,4215,512.66,2023-01-01 04:57:00
T3_299,8825,86.61,2023-01-01 04:58:00
T3_300,1390,74.97,2023-01-01 04:59:00
T3_301,4037,281.16,2023-01-01 05:00:00
T3_302,1232,83.51,2023-01-01 05:01:00
T3_303,4131,120.45,2023-01-01 05:02:00
T3_304,8634,39.39,2023-01-01 05:03:00
T3_305,1233,204.1,2023-01-01 05:04:00
T3_306,2391,113.89,2023-01-01 05:05:00
T3_307,1889,248.35,2023-01-01 05:06:00
T3_308,8902,227.62,2023-01-01 05:07:00
T3_309,1745,36.31,2023-01-01 05:08:00
T3_310,1427,188.62,2023-01-01 05:09:00
T3_311,1731,241.46,2023-01-01 05:10:00
T3_312,1799,63.72,2023-01-01 05:11:00
T3_313,7507,28.42,2023-01-01 05:12:00
T3_314,8025,0.4,2023-01-01 05:13:00
T3_315,8624,89.92,2023-01-01 05:14:00
T3_316,9326,65.18,2023-01-01 05:15:00
T3_317,6383,121.42,2023-01-01 05:16:00
T3_318,7207,31.25,2023-01-01 05:17:00
T3_319,3538,294.56,2023-01-01 05:18:00
T3_320,4718,44.71,2023-01-01 05:19:00
T3_321,9232,38.51,2023-01-01 05:20:00
T3_322,4367,98.3,2023-01-01 05:21:00
T3_323,6008,103.63,2023-01-01 05:22:00
T3_324,6229,36.33,2023-01-01 05:23:00
T3_325,8388,47.59,2023-01-01 05:24:00
T3_326,3415,27.9,2023-01-01 05:25:00
T3_327,8171,190.12,2023-01-01 05:26:00
T3_328,3949,220.51,2023-01-01 05:27:00
T3_329,5261,93.08,2023-01-01 05:28:00
T3_330,6145,187.81,2023-01-01 05:29:00
T3_331,4466,199.73,2023-01-01 05:30:00
T3_332,4088,22.32,2023-01-01 05:31:00
T3_333,2115,508.0,2023-01-01 05:32:00
T3_334,5578,258.08,2023-01-01 05:33:00
T3_335,3590,34.31,2023-01-01 05:34:00
T3_336,8372,30.9,2023-01-01 05:35:00
T3_337,4573,20.14,2023-01-01 05:36:00
T3_338,3978,22.34,2023-01-01 05:37:00
T3_339,8313,206.85,2023-01-01 05:38:00
T3_340,8022,95.13,2023-01-01 05:39:00
T3_341,5975,229.13,2023-01-01 05:40:00
T3_342,5925,205.71,2023-01-01 05:41:00
T3_343,9047,139.18,2023-01-01 05:42:00
T3_344,9090,173.93,2023-01-01 05:43:00
T3_345,9051,2.78,2023-01-01 05:44:00
T3_346,6292,56.05,2023-01-01 05:45:00
T3_347,7645,152.34,2023-01-01 05:46:00
T3_348,6403,1.41,2023-01-01 05:47:00
T3_349,4430,5.03,2023-01-01 05:48:00
T3_350,2995,286.47,2023-01-01 05:49:00
T3_351,7030,172.81,2023-01-01 05:50:00
T3_352,4891,46.26,2023-01-01 05:51:00
T3_353,8145,174.69,2023-01-01 05:52:00
T3_354,9498,235.86,2023-01-01 05:53:00
T3_355,3102,54.96,2023-01-01 05:54:00
T3_356,4030,5.51,2023-01-01 05:55:00
T3_357,9524,404.97,2023-01-01 05:56:00
T3_358,9107,63.51,2023-01-01 05:57:00
T3_359,1242,16.89,2023-01-01 05:58:00
T3_360,2884,101.55,2023-01-01 05:59:00
T3_361,9015,219.46,2023-01-01 06:00:00
T3_362,7747,37.59,2023-01-01 06:01:00
T3_363,9494,47.1,2023-01-01 06:02:00
T3_364,5330,41.7,2023-01-01 06:03:00
T3_365,8863,718.24,2023-01-01 06:04:00
T3_366,4109,32.99,2023-01-01 06:05:00
T3_367,3186,128.53,2023-01-01 06:06:00
T3_368,2550,389.07,2023-01-01 06:07:00
T3_369,1646,23.83,2023-01-01 06:08:00
T3_370,7144,530.32,2023-01-01 06:09:00
T3_371,5656,441.98,2023-01-01 06:10:00
T3_372,9904,323.87,2023-01-01 06:11:00
T3_373,1537,36.23,2023-01-01 06:12:00
T3_374,7572,150.79,2023-01-01 06:13:00
T3_375,1234,214.63,2023-01-01 06:14:00
T3_376,7539,640.6,2023-01-01 06:15:00
T3_377,2374,29.85,2023-01-01 06:16:00
T3_378,2909,217.88,2023-01-01 06:17:00
T3_379,8218,62.06,2023-01-01 06:18:00
T3_380,1080,28.97,2023-01-01 06:19:00
T3_381,3083,82.07,2023-01-01 06:20:00
T3_382,2690,236.86,2023-01-01 06:21:00
T3_383,1756,93.78,2023-01-01 06:22:00
T3_384,3670,115.67,2023-01-01 06:23:00
T3_385,4751,799.61,2023-01-01 06:24:00
T3_386,9659,76.4,2023-01-01 06:25:00
T3_387,6261,143.33,2023-01-01 06:26:00
T3_388,7852,68.18,2023-01-01 06:27:00
T3_389,2494,74.83,2023-01-01 06:28:00
T3_390,6740,178.43,2023-01-01 06:29:00
T3_391,9055,416.82,2023-01-01 06:30:00
T3_392,1901,117.25,2023-01-01 06:31:00
T3_393,1672,219.41,2023-01-01 06:32:00
T3_394,9630,14.02,2023-01-01 06:33:00
T3_395,1444,35.58,2023-01-01 06:34:00
T3_396,9655,104.61,2023-01-01 06:35:00
T3_397,3198,3.03,2023-01-01 06:36:00
T3_398,3287,43.72,2023-01-01 06:37:00
T3_399,5008,109.29,2023-01-01 06:38:00
T3_400,1496,2.26,2023-01-01 06:39:00
T3_401,2463,46.09,2023-01-01 06:40:00
T3_402,7828,108.24,2023-01-01 06:41:00
T3_403,5253,127.7,2023-01-01 06:42:00
T3_404,1493,390.05,2023-01-01 06:43:00
T3_405,6065,155.49,2023-01-01 06:44:00
T3_406,6430,80.35,2023-01-01 06:45:00
T3_407,2426,399.64,2023-01-01 06:46:00
T3_408,2793,230.49,2023-01-01 06:47:00
T3_409,3723,33.47,2023-01-01 06:48:00
T3_410,1658,21.03,2023-01-01 06:49:00
T3_411,5761,168.96,2023-01-01 06:50:00
T3_412,8630,123.11,2023-01-01 06:51:00
T3_413,9741,233.86,2023-01-01 06:52:00
T3_414,9834,201.37,2023-01-01 06:53:00
T3_415,5350,147.21,2023-01-01 06:54:00
T3_416,1207,644.46,2023-01-01 06:55:00
T3_417,5190,114.4,2023-01-01 06:56:00
T3_418,2883,18.0,2023-01-01 06:57:00
T3_419,3886,264.28,2023-01-01 06:58:00
T3_420,1477,43.52,2023-01-01 06:59:00
T3_421,9953,225.29,2023-01-01 07:00:00
T3_422,9381,472.36,2023-01-01 07:01:00
T3_423,7854,179.0,2023-01-01 07:02:00
T3_424,1755,135.96,2023-01-01 07:03:00
T3_425,5931,92.54,2023-01-01 07:04:00
T3_426,6724,67.98,2023-01-01 07:05:00
T3_427,5150,65.31,2023-01-01 07:06:00
T3_428,5060,151.74,2023-01-01 07:07:00
T3_429,5765,208.71,2023-01-01 07:08:00
T3_430,4612,170.22,2023-01-01 07:09:00
T3_431,7553,33.17,2023-01-01 07:10:00
T3_432,8378,102.18,2023-01-01 07:11:00
T3_433,2689,235.27,2023-01-01 07:12:00
T3_434,2316,96.85,2023-01-01 07:13:00
T3_435,8130,115.38,2023-01-01 07:14:00
T3_436,4186,221.19,2023-01-01 07:15:00
T3_437,6789,162.38,2023-01-01 07:16:00
T3_438,2145,78.98,2023-01-01 07:17:00
T3_439,5394,338.66,2023-01-01 07:18:00
T3_440,8942,26.61,2023-01-01 07:19:00
T3_441,8548,811.1,2023-01-01 07:20:00
T3_442,1560,18.98,2023-01-01 07:21:00
T3_443,2912,2.26,2023-01-01 07:22:00
T3_444,2864,331.12,2023-01-01 07:23:00
T3_445,1296,42.15,2023-01-01 07:24:00
T3_446,3409,196.23,2023-01-01 07:25:00
T3_447,8630,249.91,2023-01-01 07:26:00
T3_448,2461,293.83,2023-01-01 07:27:00
T3_449,5292,716.83,2023-01-01 07:28:00
T3_450,3268,52.23,2023-01-01 07:29:00
T3_451,1994,185.81,2023-01-01 07:30:00
T3_452,7554,18.39,2023-01-01 07:31:00
T3_453,1007,78.34,2023-01-01 07:32:00
T3_454,3515,282.55,2023-01-01 07:33:00
T3_455,2417,68.75,2023-01-01 07:34:00
T3_456,3316,134.14,2023-01-01 07:35:00
T3_457,8358,105.11,2023-01-01 07:36:00
T3_458,4932,155.75,2023-01-01 07:37:00
T3_459,7204,541.2,2023-01-01 07:38:00
T3_460,2287,8.6,2023-01-01 07:39:00
T3_461,2118,127.98,2023-01-01 07:40:00
T3_462,9744,298.2,2023-01-01 07:41:00
T3_463,8637,98.49,2023-01-01 07:42:00
T3_464,1660,12.27,2023-01-01 07:43:00
T3_465,9907,123.33,2023-01-01 07:44:00
T3_466,7922,60.54,2023-01-01 07:45:00
T3_467,9104,25.25,2023-01-01 07:46:00
T3_468,7337,283.61,2023-01-01 07:47:00
T3_469,3529,110.6,2023-01-01 07:48:00
T3_470,4970,406.08,2023-01-01 07:49:00
T3_471,4407,246.0,2023-01-01 07:50:00
T3_472,8416,177.12,2023-01-01 07:51:00
T3_473,5760,0.76,2023-01-01 07:52:00
T3_474,2897,83.75,2023-01-01 07:53:00
T3_475,7364,33.0,2023-01-01 07:54:00
T3_476,9464,362.53,2023-01-01 07:55:00
T3_477,5087,28.78,2023-01-01 07:56:00
T3_478,5374,50.54,2023-01-01 07:57:00
T3_479,8607,109.11,2023-01-01 07:58:00
T3_480,5019,45.85,2023-01-01 07:59:00
T3_481,1815,35.33,2023-01-01 08:00:00
T3_482,8255,137.11,2023-01-01 08:01:00
T3_483,1922,13.97,2023-01-01 08:02:00
T3_484,5867,8.99,2023-01-01 08:03:00
T3_485,2264,69.84,2023-01-01 08:04:00
T3_486,4724,191.3,2023-01-01 08:05:00
T3_487,3722,121.39,2023-01-01 08:06:00
T3_488,6355,82.45,2023-01-01 08:07:00
T3_489,3550,125.12,2023-01-01 08:08:00
T3_490,6319,68.23,2023-01-01 08:09:00
T3_491,7686,412.67,2023-01-01 08:10:00
T3_492,2673,8.47,2023-01-01 08:11:00
T3_493,5587,167.85,2023-01-01 08:12:00
T3_494,6353,332.85,2023-01-01 08:13:00
T3_495,7857,244.36,2023-01-01 08:14:00
T3_496,2666,30.51,2023-01-01 08:15:00
T3_497,5511,52.63,2023-01-01 08:16:00
T3_498,7172,189.37,2023-01-01 08:17:00
T3_499,2384,13.21,2023-01-01 08:18:00
T3_500,5403,250.59,2023-01-01 08:19:00
T3_501,4954,190.36,2023-01-01 08:20:00
T3_502,7305,196.18,2023-01-01 08:21:00
T3_503,9252,15.84,2023-01-01 08:22:00
T3_504,8238,189.75,2023-01-01 08:23:00
T3_505,7981,170.83,2023-01-01 08:24:00
T3_506,7026,266.61,2023-01-01 08:25:00
T3_507,7609,6.37,2023-01-01 08:26:00
T3_508,9664,3.51,2023-01-01 08:27:00
T3_509,1958,70.02,2023-01-01 08:28:00
T3_510,9724,24.16,2023-01-01 08:29:00
T3_511,1493,122.6,2023-01-01 08:30:00
T3_512,8042,373.97,2023-01-01 08:31:00
T3_513,1081,74.51,2023-01-01 08:32:00
T3_514,7999,279.6,2023-01-01 08:33:00
T3_515,3970,0.04,2023-01-01 08:34:00
T3_516,1011,27.68,2023-01-01 08:35:00
T3_517,8824,4.63,2023-01-01 08:36:00
T3_518,1761,59.66,2023-01-01 08:37:00
T3_519,4185,358.2,2023-01-01 08:38:00
T3_520,1025,15.3,2023-01-01 08:39:00
T3_521,2806,139.87,2023-01-01 08:40:00
T3_522,7651,90.08,2023-01-01 08:41:00
T3_523,6664,418.23,2023-01-01 08:42:00
T3_524,6154,19.61,2023-01-01 08:43:00
T3_525,6824,35.74,2023-01-01 08:44:00
T3_526,4659,4.5,2023-01-01 08:45:00
T3_527,2525,85.36,2023-01-01 08:46:00
T3_528,1760,48.82,2023-01-01 08:47:00
T3_529,1594,305.92,2023-01-01 08:48:00
T3_530,8192,139.31,2023-01-01 08:49:00
T3_531,2055,142.82,2023-01-01 08:50:00
T3_532,4083,113.86,2023-01-01 08:51:00
T3_533,4675,14.45,2023-01-01 08:52:00
T3_534,6957,88.32,2023-01-01 08:53:00
T3_535,6255,1141.7,2023-01-01 08:54:00
T3_536,5228,270.48,2023-01-01 08:55:00
T3_537,5181,335.88,2023-01-01 08:56:00
T3_538,2830,259.93,2023-01-01 08:57:00
T3_539,4395,16.31,2023-01-01 08:58:00
T3_540,2203,38.71,2023-01-01 08:59:00
T3_541,3810,0.47,2023-01-01 09:00:00
T3_542,4092,54.26,2023-01-01 09:01:00
T3_543,4044,17.25,2023-01-01 09:02:00
T3_544,7071,96.02,2023-01-01 09:03:00
T3_545,8272,169.57,2023-01-01 09:04:00
T3_546,5673,311.32,2023-01-01 09:05:00
T3_547,4514,207.48,2023-01-01 09:06:00
T3_548,7192,418.52,2023-01-01 09:07:00
T3_549,1144,8.31,2023-01-01 09:08:00
T3_550,8507,1.84,2023-01-01 09:09:00
T3_551,5857,162.41,2023-01-01 09:10:00
T3_552,2377,51.24,2023-01-01 09:11:00
T3_553,4146,43.85,2023-01-01 09:12:00
T3_554,6024,60.27,2023-01-01 09:13:00
T3_555,1793,47.16,2023-01-01 09:14:00
T3_556,6756,107.44,2023-01-01 09:15:00
T3_557,5414,87.01,2023-01-01 09:16:00
T3_558,2110,107.75,2023-01-01 09:17:00
