TransactionID,CustomerID,Amount,Timestamp
T2_92,3845,2.21,2023-01-01 01:31:00
T2_93,9849,381.02,2023-01-01 01:32:00
T2_94,6316,559.99,2023-01-01 01:33:00
T2_95,1422,37.71,2023-01-01 01:34:00
T2_96,7715,35.0,2023-01-01 01:35:00
T2_97,5266,210.19,2023-01-01 01:36:00
T2_98,8549,43.83,2023-01-01 01:37:00
T2_99,7316,338.18,2023-01-01 01:38:00
T2_100,3710,127.97,2023-01-01 01:39:00
T2_101,9644,64.8,2023-01-01 01:40:00
T2_102,9069,268.19,2023-01-01 01:41:00
T2_103,2657,102.01,2023-01-01 01:42:00
T2_104,3541,363.94,2023-01-01 01:43:00
T2_105,7763,394.69,2023-01-01 01:44:00
T2_106,4075,27.12,2023-01-01 01:45:00
T2_107,4164,0.35,2023-01-01 01:46:00
T2_108,3053,619.63,2023-01-01 01:47:00
T2_109,9479,354.89,2023-01-01 01:48:00
T2_110,6737,8.56,2023-01-01 01:49:00
T2_111,4217,268.49,2023-01-01 01:50:00
T2_112,2447,91.82,2023-01-01 01:51:00
T2_113,7009,44.96,2023-01-01 01:52:00
T2_114,1607,316.48,2023-01-01 01:53:00
T2_115,5552,32.85,2023-01-01 01:54:00
T2_116,2764,441.47,2023-01-01 01:55:00
T2_117,3671,34.53,2023-01-01 01:56:00
T2_118,7519,142.66,2023-01-01 01:57:00
T2_119,4962,37.86,2023-01-01 01:58:00
T2_120,4177,118.34,2023-01-01 01:59:00
T2_121,4722,172.79,2023-01-01 02:00:00
T2_122,5906,31.65,2023-01-01 02:01:00
T2_123,8263,110.37,2023-01-01 02:02:00
T2_124,6054,94.97,2023-01-01 02:03:00
T2_125,1808,11.05,2023-01-01 02:04:00
T2_126,1725,255.82,2023-01-01 02:05:00
T2_127,8701,61.35,2023-01-01 02:06:00
T2_128,2216,128.2,2023-01-01 02:07:00
T2_129,5051,108.47,2023-01-01 02:08:00
T2_130,3197,108.0,2023-01-01 02:09:00
T2_131,3806,17.01,2023-01-01 02:10:00
T2_132,9970,82.61,2023-01-01 02:11:00
T2_133,1972,90.32,2023-01-01 02:12:00
T2_134,6634,198.44,2023-01-01 02:13:00
T2_135,8483,274.9,2023-01-01 02:14:00
T2_136,3123,118.11,2023-01-01 02:15:00
T2_137,9790,13.62,2023-01-01 02:16:00
T2_138,1224,40.54,2023-01-01 02:17:00
T2_139,2814,27.04,2023-01-01 02:18:00
T2_140,2106,19.96,2023-01-01 02:19:00
T2_141,1124,68.33,2023-01-01 02:20:00
T2_142,4246,39.09,2023-01-01 02:21:00
T2_143,3931,36.94,2023-01-01 02:22:00
T2_144,3971,8.44,2023-01-01 02:23:00
T2_145,3017,2.67,2023-01-01 02:24:00
T2_146,8415,16.27,2023-01-01 02:25:00
T2_147,3415,28.35,2023-01-01 02:26:00
T2_148,4096,84.58,2023-01-01 02:27:00
T2_149,2609,107.16,2023-01-01 02:28:00
T2_150,1717,22.73,2023-01-01 02:29:00
T2_151,4561,82.95,2023-01-01 02:30:00
T2_152,7782,62.73,2023-01-01 02:31:00
T2_153,2048,30.4,2023-01-01 02:32:00
T2_154,9307,1.03,2023-01-01 02:33:00
T2_155,8905,94.39,2023-01-01 02:34:00
T2_156,6578,173.59,2023-01-01 02:35:00
T2_157,2620,38.48,2023-01-01 02:36:00
T2_158,7548,21.2,2023-01-01 02:37:00
T2_159,8381,327.11,2023-01-01 02:38:00
T2_160,5780,48.24,2023-01-01 02:39:00
T2_161,4792,37.97,2023-01-01 02:40:00
T2_162,3941,291.84,2023-01-01 02:41:00
T2_163,6695,254.83,2023-01-01 02:42:00
T2_164,7401,89.23,2023-01-01 02:43:00
T2_165,7197,100.78,2023-01-01 02:44:00
T2_166,6450,36.84,2023-01-01 02:45:00
T2_167,9975,12.23,2023-01-01 02:46:00
T2_168,9432,127.8,2023-01-01 02:47:00
T2_169,6874,15.53,2023-01-01 02:48:00
T2_170,2553,89.48,2023-01-01 02:49:00
T2_171,2012,423.26,2023-01-01 02:50:00
T2_172,9378,458.11,2023-01-01 02:51:00
T2_173,2881,41.03,2023-01-01 02:52:00
T2_174,7799,146.77,2023-01-01 02:53:00
T2_175,5586,96.39,2023-01-01 02:54:00
T2_176,9622,312.74,2023-01-01 02:55:00
T2_177,9430,47.5,2023-01-01 02:56:00
T2_178,7447,0.56,2023-01-01 02:57:00
T2_179,3345,26.61,2023-01-01 02:58:00
T2_180,1075,64.51,2023-01-01 02:59:00
T2_181,6877,56.91,2023-01-01 03:00:00
T2_182,7785,235.07,2023-01-01 03:01:00
T2_183,5922,171.18,2023-01-01 03:02:00
T2_184,9090,53.41,2023-01-01 03:03:00
T2_185,3330,91.8,2023-01-01 03:04:00
T2_186,5686,15.07,2023-01-01 03:05:00
T2_187,2902,342.63,2023-01-01 03:06:00
T2_188,5670,410.99,2023-01-01 03:07:00
T2_189,8143,585.34,2023-01-01 03:08:00
T2_190,3059,304.37,2023-01-01 03:09:00
T2_191,1140,28.67,2023-01-01 03:10:00
T2_192,2789,7.09,2023-01-01 03:11:00
T2_193,1016,129.98,2023-01-01 03:12:00
T2_194,1464,365.6,2023-01-01 03:13:00
T2_195,5471,29.28,2023-01-01 03:14:00
T2_196,2827,1.06,2023-01-01 03:15:00
T2_197,9711,245.6,2023-01-01 03:16:00
T2_198,6956,11.99,2023-01-01 03:17:00
T2_199,1089,80.09,2023-01-01 03:18:00
T2_200,5815,170.39,2023-01-01 03:19:00
T2_201,3851,40.53,2023-01-01 03:20:00
T2_202,3843,13.15,2023-01-01 03:21:00
T2_203,7543,220.47,2023-01-01 03:22:00
T2_204,6901,149.21,2023-01-01 03:23:00
T2_205,1969,669.69,2023-01-01 03:24:00
T2_206,2094,63.31,2023-01-01 03:25:00
T2_207,7124,9.56,2023-01-01 03:26:00
T2_208,8347,198.84,2023-01-01 03:27:00
T2_209,4195,110.64,2023-01-01 03:28:00
T2_210,2404,35.97,2023-01-01 03:29:00
T2_211,7940,228.3,2023-01-01 03:30:00
T2_212,5290,34.18,2023-01-01 03:31:00
T2_213,4982,45.3,2023-01-01 03:32:00
T2_214,6555,14.56,2023-01-01 03:33:00
T2_215,8954,76.48,2023-01-01 03:34:00
T2_216,5713,81.43,2023-01-01 03:35:00
T2_217,4092,108.41,2023-01-01 03:36:00
T2_218,5159,185.15,2023-01-01 03:37:00
T2_219,7308,354.83,2023-01-01 03:38:00
T2_220,8478,22.23,2023-01-01 03:39:00
T2_221,9476,8.38,2023-01-01 03:40:00
T2_222,5933,2.81,2023-01-01 03:41:00
T2_223,5926,23.26,2023-01-01 03:42:00
T2_224,4969,160.92,2023-01-01 03:43:00
T2_225,3965,195.0,2023-01-01 03:44:00
T2_226,5319,231.62,2023-01-01 03:45:00
T2_227,9975,41.9,2023-01-01 03:46:00
T2_228,8108,54.77,2023-01-01 03:47:00
T2_229,4939,99.0,2023-01-01 03:48:00
T2_230,1044,9.79,2023-01-01 03:49:00
T2_231,2810,141.68,2023-01-01 03:50:00
T2_232,5566,617.81,2023-01-01 03:51:00
T2_233,2909,67.13,2023-01-01 03:52:00
T2_234,7364,209.66,2023-01-01 03:53:00
T2_235,3581,103.98,2023-01-01 03:54:00
T2_236,1691,20.51,2023-01-01 03:55:00
T2_237,1931,130.93,2023-01-01 03:56:00
T2_238,8910,53.47,2023-01-01 03:57:00
T2_239,7382,5.25,2023-01-01 03:58:00
T2_240,4406,151.15,2023-01-01 03:59:00
T2_241,9339,293.78,2023-01-01 04:00:00
T2_242,2032,63.42,2023-01-01 04:01:00
T2_243,2311,74.22,2023-01-01 04:02:00
T2_244,9579,332.49,2023-01-01 04:03:00
T2_245,4121,251.99,2023-01-01 04:04:00
T2_246,2873,188.27,2023-01-01 04:05:00
T2_247,7781,42.91,2023-01-01 04:06:00
T2_248,4748,361.55,2023-01-01 04:07:00
T2_249,1277,25.16,2023-01-01 04:08:00
T2_250,2859,147.83,2023-01-01 04:09:00
T2_251,6929,4.38,2023-01-01 04:10:00
T2_252,7792,154.81,2023-01-01 04:11:00
T2_253,5713,48.68,2023-01-01 04:12:00
T2_254,5675,89.59,2023-01-01 04:13:00
T2_255,2170,63.53,2023-01-01 04:14:00
T2_256,9681,28.45,2023-01-01 04:15:00
T2_257,6308,145.92,2023-01-01 04:16:00
T2_258,3462,320.53,2023-01-01 04:17:00
T2_259,1287,479.44,2023-01-01 04:18:00
T2_260,6953,32.04,2023-01-01 04:19:00
T2_261,5282,189.54,2023-01-01 04:20:00
T2_262,2907,163.75,2023-01-01 04:21:00
T2_263,2161,63.1,2023-01-01 04:22:00
T2_264,1129,2.89,2023-01-01 04:23:00
T2_265,7337,175.58,2023-01-01 04:24:00
T2_266,3363,436.42,2023-01-01 04:25:00
T2_267,9151,150.0,2023-01-01 04:26:00
T2_268,6983,85.72,2023-01-01 04:27:00
T2_269,1143,111.71,2023-01-01 04:28:00
T2_270,9207,33.4,2023-01-01 04:29:00
T2_271,8469,208.27,2023-01-01 04:30:00
T2_272,1244,205.81,2023-01-01 04:31:00
T2_273,1926,23.59,2023-01-01 04:32:00
T2_274,4178,315.53,2023-01-01 04:33:00
T2_275,3176,47.04,2023-01-01 04:34:00
T2_276,6002,604.76,2023-01-01 04:35:00
T2_277,1886,72.41,2023-01-01 04:36:00
T2_278,9532,29.38,2023-01-01 04:37:00
T2_279,4398,65.01,2023-01-01 04:38:00
T2_280,9497,87.02,2023-01-01 04:39:00
T2_281,3654,10.77,2023-01-01 04:40:00
T2_282,8392,129.49,2023-01-01 04:41:00
T2_283,2371,136.56,2023-01-01 04:42:00
T2_284,8135,201.45,2023-01-01 04:43:00
T2_285,1320,4.44,2023-01-01 04:44:00
T2_286,5654,116.88,2023-01-01 04:45:00
T2_287,6300,8.15,2023-01-01 04:46:00
T2_288,7761,181.17,2023-01-01 04:47:00
T2_289,7854,8.6,2023-01-01 04:48:00
T2_290,6505,364.1,2023-01-01 04:49:00
T2_291,7553,181.64,2023-01-01 04:50:00
T2_292,5042,106.21,2023-01-01 04:51:00
T2_293,8498,87.38,2023-01-01 04:52:00
T2_294,7636,21.01,2023-01-01 04:53:00
T2_295,8362,51.58,2023-01-01 04:54:00
T2_296,1011,304.84,2023-01-01 04:55:00
T2_297,1194,352.22,2023-01-01 04:56:00
T2_298,3537,0.11,2023-01-01 04:57:00
T2_299,3842,135.26,2023-01-01 04:58:00
T2_300,3229,190.57,2023-01-01 04:59:00
T2_301,4009,144.64,2023-01-01 05:00:00
T2_302,8984,12.78,2023-01-01 05:01:00
T2_303,3077,36.83,2023-01-01 05:02:00
T2_304,8845,43.22,2023-01-01 05:03:00
T2_305,4867,267.32,2023-01-01 05:04:00
T2_306,5873,93.32,2023-01-01 05:05:00
T2_307,9635,100.07,2023-01-01 05:06:00
T2_308,1297,409.76,2023-01-01 05:07:00
T2_309,6856,152.04,2023-01-01 05:08:00
T2_310,2015,343.4,2023-01-01 05:09:00
T2_311,2384,91.46,2023-01-01 05:10:00
T2_312,9745,24.28,2023-01-01 05:11:00
T2_313,3350,398.75,2023-01-01 05:12:00
T2_314,2269,92.07,2023-01-01 05:13:00
T2_315,2260,30.07,2023-01-01 05:14:00
T2_316,8701,54.02,2023-01-01 05:15:00
T2_317,9376,7.82,2023-01-01 05:16:00
T2_318,5563,94.75,2023-01-01 05:17:00
T2_319,7897,287.73,2023-01-01 05:18:00
T2_320,6672,406.76,2023-01-01 05:19:00
T2_321,6593,404.57,2023-01-01 05:20:00
T2_322,7155,20.07,2023-01-01 05:21:00
T2_323,6543,72.2,2023-01-01 05:22:00
T2_324,8240,4.3,2023-01-01 05:23:00
T2_325,5683,289.82,2023-01-01 05:24:00
T2_326,2881,66.65,2023-01-01 05:25:00
T2_327,9713,149.59,2023-01-01 05:26:00
T2_328,4809,188.24,2023-01-01 05:27:00
T2_329,6807,84.28,2023-01-01 05:28:00
T2_330,5883,54.89,2023-01-01 05:29:00
T2_331,8206,491.37,2023-01-01 05:30:00
T2_332,5155,500.68,2023-01-01 05:31:00
T2_333,5673,51.25,2023-01-01 05:32:00
T2_334,2409,97.98,2023-01-01 05:33:00
T2_335,6197,540.92,2023-01-01 05:34:00
T2_336,8452,0.73,2023-01-01 05:35:00
T2_337,9718,79.83,2023-01-01 05:36:00
T2_338,3172,15.88,2023-01-01 05:37:00
T2_339,1279,106.74,2023-01-01 05:38:00
T2_340,4977,3.75,2023-01-01 05:39:00
T2_341,3669,78.36,2023-01-01 05:40:00
T2_342,8825,37.4,2023-01-01 05:41:00
T2_343,4981,114.31,2023-01-01 05:42:00
T2_344,5769,827.98,2023-01-01 05:43:00
T2_345,6247,241.82,2023-01-01 05:44:00
T2_346,5427,280.27,2023-01-01 05:45:00
T2_347,7135,151.29,2023-01-01 05:46:00
T2_348,6573,6.37,2023-01-01 05:47:00
T2_349,5131,34.75,2023-01-01 05:48:00
T2_350,8189,388.67,2023-01-01 05:49:00
T2_351,5535,68.38,2023-01-01 05:50:00
T2_352,3776,16.41,2023-01-01 05:51:00
T2_353,8697,181.8,2023-01-01 05:52:00
T2_354,9386,53.39,2023-01-01 05:53:00
T2_355,1662,46.97,2023-01-01 05:54:00
T2_356,9671,930.51,2023-01-01 05:55:00
T2_357,9044,292.94,2023-01-01 05:56:00
T2_358,5218,78.62,2023-01-01 05:57:00
T2_359,6060,588.78,2023-01-01 05:58:00
T2_360,6874,157.52,2023-01-01 05:59:00
T2_361,6581,203.23,2023-01-01 06:00:00
T2_362,3014,4.8,2023-01-01 06:01:00
T2_363,4789,19.45,2023-01-01 06:02:00
T2_364,8148,150.39,2023-01-01 06:03:00
T2_365,8766,343.93,2023-01-01 06:04:00
T2_366,3364,146.62,2023-01-01 06:05:00
T2_367,4629,21.58,2023-01-01 06:06:00
T2_368,6919,18.45,2023-01-01 06:07:00
T2_369,6675,278.86,2023-01-01 06:08:00
T2_370,9872,22.5,2023-01-01 06:09:00
T2_371,7638,110.17,2023-01-01 06:10:00
T2_372,5651,5.67,2023-01-01 06:11:00
T2_373,1609,12.62,2023-01-01 06:12:00
T2_374,8940,167.37,2023-01-01 06:13:00
T2_375,4866,175.28,2023-01-01 06:14:00
T2_376,1371,62.66,2023-01-01 06:15:00
T2_377,7998,36.43,2023-01-01 06:16:00
T2_378,1615,252.07,2023-01-01 06:17:00
T2_379,7911,36.71,2023-01-01 06:18:00
T2_380,7010,117.14,2023-01-01 06:19:00
T2_381,3253,517.29,2023-01-01 06:20:00
T2_382,5942,24.0,2023-01-01 06:21:00
T2_383,1864,424.22,2023-01-01 06:22:00
T2_384,2268,30.3,2023-01-01 06:23:00
T2_385,8454,125.71,2023-01-01 06:24:00
T2_386,9976,70.98,2023-01-01 06:25:00
T2_387,5571,502.56,2023-01-01 06:26:00
T2_388,6229,47.94,2023-01-01 06:27:00
T2_389,3237,76.54,2023-01-01 06:28:00
T2_390,5054,609.95,2023-01-01 06:29:00
T2_391,1935,115.33,2023-01-01 06:30:00
T2_392,7394,104.76,2023-01-01 06:31:00
T2_393,8891,44.72,2023-01-01 06:32:00
T2_394,1325,181.28,2023-01-01 06:33:00
T2_395,8774,2.17,2023-01-01 06:34:00
T2_396,4861,7.62,2023-01-01 06:35:00
T2_397,2985,137.2,2023-01-01 06:36:00
T2_398,5932,62.71,2023-01-01 06:37:00
T2_399,5603,459.65,2023-01-01 06:38:00
T2_400,3778,350.25,2023-01-01 06:39:00
T2_401,9832,187.61,2023-01-01 06:40:00
T2_402,8754,255.68,2023-01-01 06:41:00
T2_403,5078,165.09,2023-01-01 06:42:00
T2_404,2367,20.13,2023-01-01 06:43:00
T2_405,5042,217.57,2023-01-01 06:44:00
T2_406,3575,35.39,2023-01-01 06:45:00
T2_407,7754,58.61,2023-01-01 06:46:00
T2_408,2581,256.58,2023-01-01 06:47:00
T2_409,2986,115.35,2023-01-01 06:48:00
T2_410,3240,294.85,2023-01-01 06:49:00
T2_411,4966,35.94,2023-01-01 06:50:00
T2_412,8604,140.39,2023-01-01 06:51:00
T2_413,9320,13.13,2023-01-01 06:52:00
T2_414,6968,154.53,2023-01-01 06:53:00
T2_415,8493,215.66,2023-01-01 06:54:00
T2_416,5103,131.9,2023-01-01 06:55:00
T2_417,3076,46.43,2023-01-01 06:56:00
T2_418,6231,4.78,2023-01-01 06:57:00
T2_419,3994,19.08,2023-01-01 06:58:00
T2_420,4744,146.05,2023-01-01 06:59:00
T2_421,6594,408.67,2023-01-01 07:00:00
T2_422,8531,34.7,2023-01-01 07:01:00
T2_423,8371,199.22,2023-01-01 07:02:00
T2_424,2644,301.99,2023-01-01 07:03:00
T2_425,4144,110.37,2023-01-01 07:04:00
T2_426,1242,165.97,2023-01-01 07:05:00
T2_427,5085,253.12,2023-01-01 07:06:00
T2_428,8954,45.3,2023-01-01 07:07:00
T2_429,8269,52.84,2023-01-01 07:08:00
T2_430,8130,0.09,2023-01-01 07:09:00
T2_431,7828,494.91,2023-01-01 07:10:00
T2_432,9362,374.33,2023-01-01 07:11:00
T2_433,9844,216.95,2023-01-01 07:12:00
T2_434,7331,12.36,2023-01-01 07:13:00
T2_435,4512,89.0,2023-01-01 07:14:00
T2_436,2499,16.12,2023-01-01 07:15:00
T2_437,3158,2.41,2023-01-01 07:16:00
T2_438,6162,143.64,2023-01-01 07:17:00
T2_439,5039,485.97,2023-01-01 07:18:00
T2_440,3035,349.75,2023-01-01 07:19:00
T2_441,8977,178.98,2023-01-01 07:20:00
T2_442,1857,15.25,2023-01-01 07:21:00
T2_443,4823,48.06,2023-01-01 07:22:00
T2_444,7770,57.86,2023-01-01 07:23:00
T2_445,1298,216.05,2023-01-01 07:24:00
T2_446,8244,243.11,2023-01-01 07:25:00
T2_447,1923,72.95,2023-01-01 07:26:00
T2_448,5232,81.16,2023-01-01 07:27:00
T2_449,5306,6.83,2023-01-01 07:28:00
T2_450,3799,51.19,2023-01-01 07:29:00
T2_451,7578,90.03,2023-01-01 07:30:00
T2_452,5875,18.66,2023-01-01 07:31:00
T2_453,6326,90.57,2023-01-01 07:32:00
T2_454,7582,287.78,2023-01-01 07:33:00
T2_455,2802,130.6,2023-01-01 07:34:00
T2_456,3657,12.33,2023-01-01 07:35:00
T2_457,4346,31.92,2023-01-01 07:36:00
T2_458,3949,96.52,2023-01-01 07:37:00
T2_459,1941,67.29,2023-01-01 07:38:00
T2_460,2907,66.65,2023-01-01 07:39:00
T2_461,5837,113.02,2023-01-01 07:40:00
T2_462,9105,131.7,2023-01-01 07:41:00
T2_463,2243,239.08,2023-01-01 07:42:00
T2_464,6696,62.55,2023-01-01 07:43:00
T2_465,2466,245.57,2023-01-01 07:44:00
T2_466,4957,62.01,2023-01-01 07:45:00
T2_467,2966,8.55,2023-01-01 07:46:00
T2_468,1375,121.18,2023-01-01 07:47:00
T2_469,1262,132.97,2023-01-01 07:48:00
T2_470,5362,408.95,2023-01-01 07:49:00
T2_471,7502,194.23,2023-01-01 07:50:00
T2_472,8833,374.74,2023-01-01 07:51:00
T2_473,2893,358.46,2023-01-01 07:52:00
T2_474,9106,139.17,2023-01-01 07:53:00
T2_475,2652,112.54,2023-01-01 07:54:00
T2_476,6540,122.28,2023-01-01 07:55:00
T2_477,4892,574.78,2023-01-01 07:56:00
T2_478,1599,222.53,2023-01-01 07:57:00
T2_479,5815,16.85,2023-01-01 07:58:00
T2_480,2912,226.05,2023-01-01 07:59:00
T2_481,9792,28.05,2023-01-01 08:00:00
T2_482,9572,88.95,2023-01-01 08:01:00
T2_483,5213,35.45,2023-01-01 08:02:00
T2_484,4637,175.48,2023-01-01 08:03:00
T2_485,6599,314.71,2023-01-01 08:04:00
T2_486,7448,51.45,2023-01-01 08:05:00
T2_487,9557,12.84,2023-01-01 08:06:00
T2_488,8382,53.18,2023-01-01 08:07:00
T2_489,9982,167.38,2023-01-01 08:08:00
T2_490,4569,59.79,2023-01-01 08:09:00
T2_491,8707,48.88,2023-01-01 08:10:00
T2_492,1746,30.58,2023-01-01 08:11:00
T2_493,9504,103.23,2023-01-01 08:12:00
T2_494,5633,48.43,2023-01-01 08:13:00
T2_495,1920,196.96,2023-01-01 08:14:00
T2_496,8008,11.96,2023-01-01 08:15:00
T2_497,3381,163.61,2023-01-01 08:16:00
T2_498,4618,40.68,2023-01-01 08:17:00
T2_499,9989,100.79,2023-01-01 08:18:00
T2_500,5443,50.55,2023-01-01 08:19:00
T2_501,1272,192.44,2023-01-01 08:20:00
T2_502,2773,435.9,2023-01-01 08:21:00
T2_503,3547,373.48,2023-01-01 08:22:00
T2_504,4164,131.35,2023-01-01 08:23:00
T2_505,5780,93.15,2023-01-01 08:24:00
T2_506,1946,255.81,2023-01-01 08:25:00
T2_507,1506,172.48,2023-01-01 08:26:00
T2_508,7719,30.42,2023-01-01 08:27:00
T2_509,9435,257.99,2023-01-01 08:28:00
T2_510,9697,84.02,2023-01-01 08:29:00
T2_511,7360,31.42,2023-01-01 08:30:00
T2_512,8657,49.65,2023-01-01 08:31:00
T2_513,4590,46.7,2023-01-01 08:32:00
T2_514,2192,109.85,2023-01-01 08:33:00
T2_515,2464,40.06,2023-01-01 08:34:00
T2_516,1390,19.78,2023-01-01 08:35:00
T2_517,6615,19.81,2023-01-01 08:36:00
T2_518,7106,131.3,2023-01-01 08:37:00
T2_519,9864,199.07,2023-01-01 08:38:00
T2_520,3560,58.19,2023-01-01 08:39:00
T2_521,6867,5.29,2023-01-01 08:40:00
T2_522,2211,20.41,2023-01-01 08:41:00
T2_523,2539,369.23,2023-01-01 08:42:00
T2_524,1643,102.05,2023-01-01 08:43:00
T2_525,9693,90.65,2023-01-01 08:44:00
T2_526,9921,5.82,2023-01-01 08:45:00
T2_527,2283,195.64,2023-01-01 08:46:00
T2_528,8680,112.64,2023-01-01 08:47:00
T2_529,8345,33.86,2023-01-01 08:48:00
T2_530,5386,17.49,2023-01-01 08:49:00
T2_531,1919,72.53,2023-01-01 08:50:00
T2_532,3339,272.25,2023-01-01 08:51:00
T2_533,9947,300.7,2023-01-01 08:52:00
T2_534,6930,138.51,2023-01-01 08:53:00
T2_535,6402,195.04,2023-01-01 08:54:00
T2_536,6663,18.35,2023-01-01 08:55:00
T2_537,6275,133.06,2023-01-01 08:56:00
T2_538,1507,164.93,2023-01-01 08:57:00
T2_539,2436,33.61,2023-01-01 08:58:00
T2_540,9750,318.23,2023-01-01 08:59:00
T2_541,8354,32.54,2023-01-01 09:00:00
T2_542,5516,56.42,2023-01-01 09:01:00
T2_543,4622,145.36,2023-01-01 09:02:00
T2_544,5399,152.56,2023-01-01 09:03:00
T2_545,6037,180.29,2023-01-01 09:04:00
T2_546,9111,17.82,2023-01-01 09:05:00
T2_547,4715,284.03,2023-01-01 09:06:00
T2_548,8837,114.16,2023-01-01 09:07:00
T2_549,2301,95.61,2023-01-01 09:08:00
T2_550,8370,595.27,2023-01-01 09:09:00
T2_551,6185,202.28,2023-01-01 09:10:00
T2_552,3155,18.84,2023-01-01 09:11:00
T2_553,7411,211.92,2023-01-01 09:12:00
T2_554,7365,15.01,2023-01-01 09:13:00
T2_555,1692,4.18,2023-01-01 09:14:00
T2_556,2478,77.53,2023-01-01 09:15:00
T2_557,7396,757.21,2023-01-01 09:16:00
T2_558,9448,28.83,2023-01-01 09:17:00
